model_path,model_tag,data_dir,data_tag,goal_image,goal_tag,interval,task,task_tag,avg_progress,timing,avg_per_frame_s,forward_progress,incremental_progress,backward_progress,source_summary,scene_object,video_success,task_matches_scene,goal_success
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_9_cube,pick3fail_9_cube,./examples/blank_goal.png,blank,10,pick the carrot and put it on yellow plate,carrot,3.9881374488623735,"{'forward': {'total_s': 33.79, 'num_frames': 58, 'per_frame_s': 0.583}, 'incremental': {'total_s': 35.24, 'num_frames': 58, 'per_frame_s': 0.608}, 'backward': {'total_s': 30.85, 'num_frames': 58, 'per_frame_s': 0.532}}",0.574,3.8,3.1644123465871163,5.000000000000004,summary_GRM8B_new,cube,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_9_cube,pick3fail_9_cube,./examples/blank_goal.png,blank,10,pick the bottle and put it on yellow plate,bottle,3.801972753916324,"{'forward': {'total_s': 32.38, 'num_frames': 58, 'per_frame_s': 0.558}, 'incremental': {'total_s': 35.36, 'num_frames': 58, 'per_frame_s': 0.61}, 'backward': {'total_s': 31.45, 'num_frames': 58, 'per_frame_s': 0.542}}",0.57,3.8,3.105918261748969,4.5000000000000036,summary_GRM8B_new,cube,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_9_cube,pick3fail_9_cube,./examples/blank_goal.png,blank,10,pick the white cube and put it on yellow plate,cube,10.229968210029586,"{'forward': {'total_s': 32.63, 'num_frames': 58, 'per_frame_s': 0.563}, 'incremental': {'total_s': 35.32, 'num_frames': 58, 'per_frame_s': 0.609}, 'backward': {'total_s': 31.0, 'num_frames': 58, 'per_frame_s': 0.534}}",0.569,4.5,20.889904630088765,5.299999999999994,summary_GRM8B_new,cube,False,True,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_13_cube,pick3fail_13_cube,./examples/blank_goal.png,blank,20,pick the carrot and put it on yellow plate,carrot,3.4393064733936085,"{'forward': {'total_s': 22.08, 'num_frames': 35, 'per_frame_s': 0.631}, 'incremental': {'total_s': 21.45, 'num_frames': 35, 'per_frame_s': 0.613}, 'backward': {'total_s': 18.85, 'num_frames': 35, 'per_frame_s': 0.539}}",0.594,4.2,1.3179194201808309,4.799999999999994,summary_GRM8B_new,cube,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_13_cube,pick3fail_13_cube,./examples/blank_goal.png,blank,20,pick the bottle and put it on yellow plate,bottle,2.613709425928775,"{'forward': {'total_s': 20.0, 'num_frames': 35, 'per_frame_s': 0.571}, 'incremental': {'total_s': 21.4, 'num_frames': 35, 'per_frame_s': 0.611}, 'backward': {'total_s': 18.86, 'num_frames': 35, 'per_frame_s': 0.539}}",0.574,0.0,3.0411282777863313,4.799999999999994,summary_GRM8B_new,cube,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_13_cube,pick3fail_13_cube,./examples/blank_goal.png,blank,20,pick the white cube and put it on yellow plate,cube,6.702001627048928,"{'forward': {'total_s': 19.75, 'num_frames': 35, 'per_frame_s': 0.564}, 'incremental': {'total_s': 21.55, 'num_frames': 35, 'per_frame_s': 0.616}, 'backward': {'total_s': 18.87, 'num_frames': 35, 'per_frame_s': 0.539}}",0.573,4.8,10.00600488114679,5.299999999999994,summary_GRM8B_new,cube,False,True,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_13_cube,pick3fail_13_cube,./examples/blank_goal.png,blank,10,pick the carrot and put it on yellow plate,carrot,3.319066568832513,"{'forward': {'total_s': 40.24, 'num_frames': 69, 'per_frame_s': 0.583}, 'incremental': {'total_s': 41.96, 'num_frames': 69, 'per_frame_s': 0.608}, 'backward': {'total_s': 36.63, 'num_frames': 69, 'per_frame_s': 0.531}}",0.574,4.2,0.7571997064975342,5.000000000000004,summary_GRM8B_new,cube,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_13_cube,pick3fail_13_cube,./examples/blank_goal.png,blank,10,pick the bottle and put it on yellow plate,bottle,1.9439469934779605,"{'forward': {'total_s': 38.58, 'num_frames': 69, 'per_frame_s': 0.559}, 'incremental': {'total_s': 41.79, 'num_frames': 69, 'per_frame_s': 0.606}, 'backward': {'total_s': 36.97, 'num_frames': 69, 'per_frame_s': 0.536}}",0.567,0.0,1.0318409804338875,4.799999999999994,summary_GRM8B_new,cube,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_13_cube,pick3fail_13_cube,./examples/blank_goal.png,blank,10,pick the white cube and put it on yellow plate,cube,4.35541512824484,"{'forward': {'total_s': 38.81, 'num_frames': 69, 'per_frame_s': 0.562}, 'incremental': {'total_s': 42.45, 'num_frames': 69, 'per_frame_s': 0.615}, 'backward': {'total_s': 36.94, 'num_frames': 69, 'per_frame_s': 0.535}}",0.571,4.8,2.9662453847345294,5.299999999999994,summary_GRM8B_new,cube,False,True,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3suc_4_cube,pick3suc_4_cube,./examples/blank_goal.png,blank,20,pick the carrot and put it on yellow plate,carrot,34.9439564869567,"{'forward': {'total_s': 21.33, 'num_frames': 34, 'per_frame_s': 0.627}, 'incremental': {'total_s': 20.9, 'num_frames': 34, 'per_frame_s': 0.615}, 'backward': {'total_s': 18.66, 'num_frames': 34, 'per_frame_s': 0.549}}",0.597,50.0,50.031869460870105,4.799999999999994,summary_GRM8B_new,cube,True,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3suc_4_cube,pick3suc_4_cube,./examples/blank_goal.png,blank,20,pick the bottle and put it on yellow plate,bottle,43.552060786444116,"{'forward': {'total_s': 19.3, 'num_frames': 34, 'per_frame_s': 0.568}, 'incremental': {'total_s': 20.84, 'num_frames': 34, 'per_frame_s': 0.613}, 'backward': {'total_s': 18.33, 'num_frames': 34, 'per_frame_s': 0.539}}",0.573,50.0,76.15618235933235,4.5000000000000036,summary_GRM8B_new,cube,True,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3suc_4_cube,pick3suc_4_cube,./examples/blank_goal.png,blank,20,pick the white cube and put it on yellow plate,cube,93.80337038506796,"{'forward': {'total_s': 19.51, 'num_frames': 34, 'per_frame_s': 0.574}, 'incremental': {'total_s': 20.81, 'num_frames': 34, 'per_frame_s': 0.612}, 'backward': {'total_s': 18.29, 'num_frames': 34, 'per_frame_s': 0.538}}",0.575,94.1,87.31011115520387,100.0,summary_GRM8B_new,cube,True,True,True
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3suc_4_cube,pick3suc_4_cube,./examples/blank_goal.png,blank,10,pick the carrot and put it on yellow plate,carrot,27.177547501546282,"{'forward': {'total_s': 40.12, 'num_frames': 68, 'per_frame_s': 0.59}, 'incremental': {'total_s': 41.19, 'num_frames': 68, 'per_frame_s': 0.606}, 'backward': {'total_s': 36.16, 'num_frames': 68, 'per_frame_s': 0.532}}",0.576,44.0,32.73264250463885,4.799999999999994,summary_GRM8B_new,cube,True,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3suc_4_cube,pick3suc_4_cube,./examples/blank_goal.png,blank,10,pick the bottle and put it on yellow plate,bottle,31.507986097695834,"{'forward': {'total_s': 38.39, 'num_frames': 68, 'per_frame_s': 0.564}, 'incremental': {'total_s': 41.17, 'num_frames': 68, 'per_frame_s': 0.605}, 'backward': {'total_s': 36.49, 'num_frames': 68, 'per_frame_s': 0.537}}",0.569,50.0,40.0239582930875,4.5000000000000036,summary_GRM8B_new,cube,True,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3suc_4_cube,pick3suc_4_cube,./examples/blank_goal.png,blank,10,pick the white cube and put it on yellow plate,cube,90.42461291552637,"{'forward': {'total_s': 38.06, 'num_frames': 68, 'per_frame_s': 0.56}, 'incremental': {'total_s': 41.24, 'num_frames': 68, 'per_frame_s': 0.607}, 'backward': {'total_s': 36.49, 'num_frames': 68, 'per_frame_s': 0.537}}",0.568,94.4,76.87383874657907,100.0,summary_GRM8B_new,cube,True,True,True
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_3_bottle,pick3fail_3_bottle,./examples/blank_goal.png,blank,20,pick the carrot and put it on yellow plate,carrot,4.403374201767673,"{'forward': {'total_s': 17.49, 'num_frames': 28, 'per_frame_s': 0.625}, 'incremental': {'total_s': 16.99, 'num_frames': 28, 'per_frame_s': 0.607}, 'backward': {'total_s': 15.42, 'num_frames': 28, 'per_frame_s': 0.551}}",0.594,4.2,4.010122605303016,5.000000000000004,summary_GRM8B_new,bottle,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_3_bottle,pick3fail_3_bottle,./examples/blank_goal.png,blank,20,pick the bottle and put it on yellow plate,bottle,2.2167158549312043,"{'forward': {'total_s': 15.99, 'num_frames': 28, 'per_frame_s': 0.571}, 'incremental': {'total_s': 17.27, 'num_frames': 28, 'per_frame_s': 0.617}, 'backward': {'total_s': 15.12, 'num_frames': 28, 'per_frame_s': 0.54}}",0.576,0.0,1.6501475647936088,5.000000000000004,summary_GRM8B_new,bottle,False,True,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_3_bottle,pick3fail_3_bottle,./examples/blank_goal.png,blank,20,pick the white cube and put it on yellow plate,cube,4.0388151208254035,"{'forward': {'total_s': 15.8, 'num_frames': 28, 'per_frame_s': 0.564}, 'incremental': {'total_s': 17.16, 'num_frames': 28, 'per_frame_s': 0.613}, 'backward': {'total_s': 15.24, 'num_frames': 28, 'per_frame_s': 0.544}}",0.574,0.0,6.816445362476216,5.299999999999994,summary_GRM8B_new,bottle,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_3_bottle,pick3fail_3_bottle,./examples/blank_goal.png,blank,10,pick the carrot and put it on yellow plate,carrot,3.9437883333333317,"{'forward': {'total_s': 32.47, 'num_frames': 55, 'per_frame_s': 0.59}, 'incremental': {'total_s': 33.4, 'num_frames': 55, 'per_frame_s': 0.607}, 'backward': {'total_s': 28.95, 'num_frames': 55, 'per_frame_s': 0.526}}",0.574,4.3,2.7313650000000003,4.799999999999994,summary_GRM8B_new,bottle,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_3_bottle,pick3fail_3_bottle,./examples/blank_goal.png,blank,10,pick the bottle and put it on yellow plate,bottle,2.640785717493815,"{'forward': {'total_s': 30.8, 'num_frames': 55, 'per_frame_s': 0.56}, 'incremental': {'total_s': 33.68, 'num_frames': 55, 'per_frame_s': 0.612}, 'backward': {'total_s': 29.5, 'num_frames': 55, 'per_frame_s': 0.536}}",0.569,0.0,3.1223571524814524,4.799999999999994,summary_GRM8B_new,bottle,False,True,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_3_bottle,pick3fail_3_bottle,./examples/blank_goal.png,blank,10,pick the white cube and put it on yellow plate,cube,5.1024484635416645,"{'forward': {'total_s': 30.83, 'num_frames': 55, 'per_frame_s': 0.561}, 'incremental': {'total_s': 33.52, 'num_frames': 55, 'per_frame_s': 0.609}, 'backward': {'total_s': 29.32, 'num_frames': 55, 'per_frame_s': 0.533}}",0.568,0.0,10.007345390625,5.299999999999994,summary_GRM8B_new,bottle,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_6_bottle,pick3fail_6_bottle,./examples/blank_goal.png,blank,20,pick the carrot and put it on yellow plate,carrot,39.82813531029477,"{'forward': {'total_s': 26.48, 'num_frames': 42, 'per_frame_s': 0.631}, 'incremental': {'total_s': 25.62, 'num_frames': 42, 'per_frame_s': 0.61}, 'backward': {'total_s': 22.86, 'num_frames': 42, 'per_frame_s': 0.544}}",0.595,50.0,65.18440593088431,4.299999999999993,summary_GRM8B_new,bottle,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_6_bottle,pick3fail_6_bottle,./examples/blank_goal.png,blank,20,pick the bottle and put it on yellow plate,bottle,61.673555291936374,"{'forward': {'total_s': 23.7, 'num_frames': 42, 'per_frame_s': 0.564}, 'incremental': {'total_s': 25.96, 'num_frames': 42, 'per_frame_s': 0.618}, 'backward': {'total_s': 22.43, 'num_frames': 42, 'per_frame_s': 0.534}}",0.572,95.0,90.02066587580913,0.0,summary_GRM8B_new,bottle,False,True,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_6_bottle,pick3fail_6_bottle,./examples/blank_goal.png,blank,20,pick the white cube and put it on yellow plate,cube,34.51299406635276,"{'forward': {'total_s': 23.83, 'num_frames': 42, 'per_frame_s': 0.567}, 'incremental': {'total_s': 25.48, 'num_frames': 42, 'per_frame_s': 0.607}, 'backward': {'total_s': 22.63, 'num_frames': 42, 'per_frame_s': 0.539}}",0.571,50.0,48.738982199058285,4.799999999999994,summary_GRM8B_new,bottle,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_6_bottle,pick3fail_6_bottle,./examples/blank_goal.png,blank,10,pick the carrot and put it on yellow plate,carrot,41.490469166599105,"{'forward': {'total_s': 49.43, 'num_frames': 83, 'per_frame_s': 0.596}, 'incremental': {'total_s': 50.59, 'num_frames': 83, 'per_frame_s': 0.61}, 'backward': {'total_s': 44.4, 'num_frames': 83, 'per_frame_s': 0.535}}",0.58,50.0,69.97140749979732,4.5000000000000036,summary_GRM8B_new,bottle,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_6_bottle,pick3fail_6_bottle,./examples/blank_goal.png,blank,10,pick the bottle and put it on yellow plate,bottle,63.986228286318244,"{'forward': {'total_s': 46.82, 'num_frames': 83, 'per_frame_s': 0.564}, 'incremental': {'total_s': 50.8, 'num_frames': 83, 'per_frame_s': 0.612}, 'backward': {'total_s': 44.5, 'num_frames': 83, 'per_frame_s': 0.536}}",0.571,95.2,96.75868485895474,0.0,summary_GRM8B_new,bottle,False,True,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_6_bottle,pick3fail_6_bottle,./examples/blank_goal.png,blank,10,pick the white cube and put it on yellow plate,cube,39.54100600392599,"{'forward': {'total_s': 46.51, 'num_frames': 83, 'per_frame_s': 0.56}, 'incremental': {'total_s': 50.7, 'num_frames': 83, 'per_frame_s': 0.611}, 'backward': {'total_s': 44.48, 'num_frames': 83, 'per_frame_s': 0.536}}",0.569,50.0,63.82301801177797,4.799999999999994,summary_GRM8B_new,bottle,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_8_bottle,pick3fail_8_bottle,./examples/blank_goal.png,blank,20,pick the carrot and put it on yellow plate,carrot,5.308052368966773,"{'forward': {'total_s': 16.45, 'num_frames': 27, 'per_frame_s': 0.609}, 'incremental': {'total_s': 16.38, 'num_frames': 27, 'per_frame_s': 0.607}, 'backward': {'total_s': 14.42, 'num_frames': 27, 'per_frame_s': 0.534}}",0.583,3.8,7.3241571069003255,4.799999999999994,summary_GRM8B_new,bottle,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_8_bottle,pick3fail_8_bottle,./examples/blank_goal.png,blank,20,pick the bottle and put it on yellow plate,bottle,6.273672281803152,"{'forward': {'total_s': 15.16, 'num_frames': 27, 'per_frame_s': 0.561}, 'incremental': {'total_s': 16.48, 'num_frames': 27, 'per_frame_s': 0.611}, 'backward': {'total_s': 14.43, 'num_frames': 27, 'per_frame_s': 0.534}}",0.569,3.8,10.221016845409462,4.799999999999994,summary_GRM8B_new,bottle,False,True,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_8_bottle,pick3fail_8_bottle,./examples/blank_goal.png,blank,20,pick the white cube and put it on yellow plate,cube,5.32087905687981,"{'forward': {'total_s': 15.19, 'num_frames': 27, 'per_frame_s': 0.563}, 'incremental': {'total_s': 16.39, 'num_frames': 27, 'per_frame_s': 0.607}, 'backward': {'total_s': 14.45, 'num_frames': 27, 'per_frame_s': 0.535}}",0.568,3.8,6.862637170639435,5.299999999999994,summary_GRM8B_new,bottle,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_8_bottle,pick3fail_8_bottle,./examples/blank_goal.png,blank,10,pick the carrot and put it on yellow plate,carrot,6.328370884283891,"{'forward': {'total_s': 31.54, 'num_frames': 54, 'per_frame_s': 0.584}, 'incremental': {'total_s': 32.55, 'num_frames': 54, 'per_frame_s': 0.603}, 'backward': {'total_s': 28.61, 'num_frames': 54, 'per_frame_s': 0.53}}",0.572,3.8,10.38511265285168,4.799999999999994,summary_GRM8B_new,bottle,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_8_bottle,pick3fail_8_bottle,./examples/blank_goal.png,blank,10,pick the bottle and put it on yellow plate,bottle,6.1248284500944505,"{'forward': {'total_s': 29.91, 'num_frames': 54, 'per_frame_s': 0.554}, 'incremental': {'total_s': 32.47, 'num_frames': 54, 'per_frame_s': 0.601}, 'backward': {'total_s': 28.27, 'num_frames': 54, 'per_frame_s': 0.524}}",0.56,3.8,9.774485350283358,4.799999999999994,summary_GRM8B_new,bottle,False,True,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_8_bottle,pick3fail_8_bottle,./examples/blank_goal.png,blank,10,pick the white cube and put it on yellow plate,cube,4.382398132974983,"{'forward': {'total_s': 29.53, 'num_frames': 54, 'per_frame_s': 0.547}, 'incremental': {'total_s': 32.62, 'num_frames': 54, 'per_frame_s': 0.604}, 'backward': {'total_s': 28.71, 'num_frames': 54, 'per_frame_s': 0.532}}",0.561,3.8,4.047194398924956,5.299999999999994,summary_GRM8B_new,bottle,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_12_bottle,pick3fail_12_bottle,./examples/blank_goal.png,blank,20,pick the carrot and put it on yellow plate,carrot,4.51454497098078,"{'forward': {'total_s': 21.86, 'num_frames': 35, 'per_frame_s': 0.624}, 'incremental': {'total_s': 21.67, 'num_frames': 35, 'per_frame_s': 0.619}, 'backward': {'total_s': 18.79, 'num_frames': 35, 'per_frame_s': 0.537}}",0.593,3.8,4.943634912942346,4.799999999999994,summary_GRM8B_new,bottle,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_12_bottle,pick3fail_12_bottle,./examples/blank_goal.png,blank,20,pick the bottle and put it on yellow plate,bottle,11.26024705745111,"{'forward': {'total_s': 19.78, 'num_frames': 35, 'per_frame_s': 0.565}, 'incremental': {'total_s': 21.55, 'num_frames': 35, 'per_frame_s': 0.616}, 'backward': {'total_s': 18.69, 'num_frames': 35, 'per_frame_s': 0.534}}",0.572,10.0,18.98074117235334,4.799999999999994,summary_GRM8B_new,bottle,False,True,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_12_bottle,pick3fail_12_bottle,./examples/blank_goal.png,blank,20,pick the white cube and put it on yellow plate,cube,11.65469043968121,"{'forward': {'total_s': 19.68, 'num_frames': 35, 'per_frame_s': 0.562}, 'incremental': {'total_s': 21.3, 'num_frames': 35, 'per_frame_s': 0.609}, 'backward': {'total_s': 19.12, 'num_frames': 35, 'per_frame_s': 0.546}}",0.572,4.3,25.664071319043618,5.000000000000004,summary_GRM8B_new,bottle,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_12_bottle,pick3fail_12_bottle,./examples/blank_goal.png,blank,10,pick the carrot and put it on yellow plate,carrot,4.411682765799326,"{'forward': {'total_s': 41.08, 'num_frames': 70, 'per_frame_s': 0.587}, 'incremental': {'total_s': 43.04, 'num_frames': 70, 'per_frame_s': 0.615}, 'backward': {'total_s': 37.35, 'num_frames': 70, 'per_frame_s': 0.534}}",0.579,3.8,4.935048297397976,4.5000000000000036,summary_GRM8B_new,bottle,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_12_bottle,pick3fail_12_bottle,./examples/blank_goal.png,blank,10,pick the bottle and put it on yellow plate,bottle,9.947536051956822,"{'forward': {'total_s': 39.46, 'num_frames': 70, 'per_frame_s': 0.564}, 'incremental': {'total_s': 42.84, 'num_frames': 70, 'per_frame_s': 0.612}, 'backward': {'total_s': 37.97, 'num_frames': 70, 'per_frame_s': 0.542}}",0.573,10.0,14.842608155870462,5.000000000000004,summary_GRM8B_new,bottle,False,True,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3fail_12_bottle,pick3fail_12_bottle,./examples/blank_goal.png,blank,10,pick the white cube and put it on yellow plate,cube,4.559653405995494,"{'forward': {'total_s': 39.19, 'num_frames': 70, 'per_frame_s': 0.56}, 'incremental': {'total_s': 42.74, 'num_frames': 70, 'per_frame_s': 0.611}, 'backward': {'total_s': 37.52, 'num_frames': 70, 'per_frame_s': 0.536}}",0.569,4.2,4.178960217986489,5.299999999999994,summary_GRM8B_new,bottle,False,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3suc_3_bottle,pick3suc_3_bottle,./examples/blank_goal.png,blank,20,pick the carrot and put it on yellow plate,carrot,35.129475617891444,"{'forward': {'total_s': 28.0, 'num_frames': 44, 'per_frame_s': 0.636}, 'incremental': {'total_s': 27.3, 'num_frames': 44, 'per_frame_s': 0.62}, 'backward': {'total_s': 23.64, 'num_frames': 44, 'per_frame_s': 0.537}}",0.598,44.4,60.988426853674326,0.0,summary_GRM8B_new,bottle,True,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3suc_3_bottle,pick3suc_3_bottle,./examples/blank_goal.png,blank,20,pick the bottle and put it on yellow plate,bottle,93.82087619186103,"{'forward': {'total_s': 25.16, 'num_frames': 44, 'per_frame_s': 0.572}, 'incremental': {'total_s': 27.21, 'num_frames': 44, 'per_frame_s': 0.618}, 'backward': {'total_s': 23.86, 'num_frames': 44, 'per_frame_s': 0.542}}",0.577,95.2,86.26262857558311,100.0,summary_GRM8B_new,bottle,True,True,True
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3suc_3_bottle,pick3suc_3_bottle,./examples/blank_goal.png,blank,20,pick the white cube and put it on yellow plate,cube,35.328222356295605,"{'forward': {'total_s': 25.27, 'num_frames': 44, 'per_frame_s': 0.574}, 'incremental': {'total_s': 27.29, 'num_frames': 44, 'per_frame_s': 0.62}, 'backward': {'total_s': 23.73, 'num_frames': 44, 'per_frame_s': 0.539}}",0.578,50.0,55.984667068886814,0.0,summary_GRM8B_new,bottle,True,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3suc_3_bottle,pick3suc_3_bottle,./examples/blank_goal.png,blank,10,pick the carrot and put it on yellow plate,carrot,33.37340493517066,"{'forward': {'total_s': 51.26, 'num_frames': 87, 'per_frame_s': 0.589}, 'incremental': {'total_s': 53.5, 'num_frames': 87, 'per_frame_s': 0.615}, 'backward': {'total_s': 47.22, 'num_frames': 87, 'per_frame_s': 0.543}}",0.582,50.0,50.12021480551198,0.0,summary_GRM8B_new,bottle,True,False,False
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3suc_3_bottle,pick3suc_3_bottle,./examples/blank_goal.png,blank,10,pick the bottle and put it on yellow plate,bottle,97.60996996373107,"{'forward': {'total_s': 49.36, 'num_frames': 87, 'per_frame_s': 0.567}, 'incremental': {'total_s': 53.64, 'num_frames': 87, 'per_frame_s': 0.617}, 'backward': {'total_s': 47.01, 'num_frames': 87, 'per_frame_s': 0.54}}",0.575,95.2,97.62990989119322,100.0,summary_GRM8B_new,bottle,True,True,True
./pretrained_models/Robo-Dopamine-GRM-2.0-8B-Preview,GRM-2.0-8B,/home/dais/workspace/Robo-Dopamine/aligned_data/pick3suc_3_bottle,pick3suc_3_bottle,./examples/blank_goal.png,blank,10,pick the white cube and put it on yellow plate,cube,31.18417801379395,"{'forward': {'total_s': 49.52, 'num_frames': 87, 'per_frame_s': 0.569}, 'incremental': {'total_s': 53.74, 'num_frames': 87, 'per_frame_s': 0.618}, 'backward': {'total_s': 46.76, 'num_frames': 87, 'per_frame_s': 0.537}}",0.575,50.0,43.552534041381854,0.0,summary_GRM8B_new,bottle,True,False,False
